Name,Owner,Description,GitHub URL,Repository Size,Number of stars,Number of forks,Number of open issues,List of topics,License,has_readme,has_contributing,has_code_of_conduct,has_pr_template,has_issue_template,has_newcomer_labels,found_newcomer_labels,contributors_count,commits_count,first_contributor_date,first_commit_files_changed,first_commit_additions,first_commit_deletions,first_commit_type,owner_type,size,subscribers_count,watchers_count,languages,full_name,distros_present,exclusion_reasons
ros_industrial_cmake_boilerplate-release,ros2-gbp,,https://github.com/ros2-gbp/ros_industrial_cmake_boilerplate-release,418,0,5,0,,,True,False,False,False,False,True,good first issue,5,113,2021-01-06T04:24:14Z,0,0,0,code,Organization,418,3,0,,ros2-gbp/ros_industrial_cmake_boilerplate-release,humble|jazzy|kilted,inactive_6mo;no_programming_languages
ros_workspace,ros2,Package to set ROS environment and configuration variables for ROS 2.,https://github.com/ros2/ros_workspace,52,9,7,6,,Apache-2.0,False,False,False,False,False,True,good first issue,8,48,2017-05-31T13:53:57Z,2,28,0,docs,Organization,52,16,9,CMake;Shell,ros2/ros_workspace,humble|jazzy|kilted,inactive_6mo
rosbag2_to_video,fictionlab,Tool to create a video from a rosbag2 recording,https://github.com/fictionlab/rosbag2_to_video,30,2,1,0,,Apache-2.0,True,True,False,False,False,True,good first issue,3,19,2022-07-20T14:50:50Z,10,463,0,config,Organization,30,1,2,Python,fictionlab/rosbag2_to_video,humble|jazzy|kilted,inactive_6mo;is_fork
rosidl_dds,ros2,,https://github.com/ros2/rosidl_dds,182,8,9,1,,Apache-2.0,False,True,False,False,False,True,good first issue,20,185,2014-07-31T00:54:12Z,1,202,0,code,Organization,182,23,8,Python;CMake;EmberScript,ros2/rosidl_dds,humble|jazzy|kilted,inactive_6mo
rplidar_ros,Slamtec,,https://github.com/Slamtec/rplidar_ros,572,641,620,82,,BSD-2-Clause,True,False,False,False,False,True,good first issue,16,82,2014-05-06T17:37:34Z,2,25,0,docs,Organization,572,18,641,C++;C;Makefile;CMake;Shell,Slamtec/rplidar_ros,humble|jazzy,inactive_6mo
rpyutils,ros2,Various utility types and functions for Python,https://github.com/ros2/rpyutils,41,1,6,0,,Apache-2.0,True,True,False,False,False,True,good first issue,12,39,2020-05-15T22:30:47Z,2,203,0,docs,Organization,41,18,1,Python,ros2/rpyutils,humble|jazzy|kilted,inactive_6mo
rqt_action,ros-visualization,,https://github.com/ros-visualization/rqt_action,103,1,5,0,,,False,False,False,False,False,False,,17,129,2011-10-01T10:16:18Z,0,0,0,code,Organization,103,15,1,Python,ros-visualization/rqt_action,humble|jazzy|kilted,inactive_6mo
rqt_common_plugins,ros-visualization,,https://github.com/ros-visualization/rqt_common_plugins,7878,46,134,0,,,False,False,False,False,False,False,,51,1424,2011-10-01T10:16:18Z,4,30,0,docs,Organization,7878,16,46,CMake,ros-visualization/rqt_common_plugins,humble|jazzy|kilted,inactive_6mo
gauges2,ToyotaResearchInstitute,,https://github.com/ToyotaResearchInstitute/gauges2,276,36,2,2,,BSD-3-Clause,True,False,False,False,False,True,good first issue,4,30,2022-08-30T12:54:23Z,2,30,0,docs,Organization,276,3,36,Python,ToyotaResearchInstitute/gauges2,humble|jazzy|kilted,inactive_6mo
rqt_graph,ros-visualization,,https://github.com/ros-visualization/rqt_graph,231,30,33,22,,BSD-3-Clause,False,True,False,False,False,False,,34,252,2011-10-01T10:16:18Z,0,0,0,code,Organization,231,16,30,Python,ros-visualization/rqt_graph,humble|jazzy|kilted,inactive_6mo
rqt_image_view,ros-visualization,,https://github.com/ros-visualization/rqt_image_view,289,28,65,13,,BSD-3-Clause,False,True,False,False,False,False,,33,235,2011-10-01T10:16:18Z,0,0,0,code,Organization,289,14,28,C++;C;Python;CMake,ros-visualization/rqt_image_view,humble|jazzy|kilted,inactive_6mo
rqt_moveit,ros-visualization,,https://github.com/ros-visualization/rqt_moveit,133,0,3,0,,BSD-3-Clause,False,False,False,False,False,False,,7,125,2011-10-01T10:16:18Z,0,0,0,code,Organization,133,7,0,Python;CMake,ros-visualization/rqt_moveit,humble|jazzy|kilted,inactive_6mo
rqt_msg,ros-visualization,,https://github.com/ros-visualization/rqt_msg,112,0,8,1,,,False,False,False,False,False,False,,16,186,2011-10-01T10:16:18Z,0,0,0,code,Organization,112,18,0,Python,ros-visualization/rqt_msg,humble|jazzy|kilted,inactive_6mo
rqt_plot,ros-visualization,,https://github.com/ros-visualization/rqt_plot,353,16,47,15,,BSD-3-Clause,False,True,False,False,False,False,,36,334,2011-10-01T10:16:18Z,0,0,0,code,Organization,353,17,16,Python,ros-visualization/rqt_plot,humble|jazzy|kilted,inactive_6mo
rqt_publisher,ros-visualization,,https://github.com/ros-visualization/rqt_publisher,203,3,22,5,,BSD-3-Clause,False,True,False,False,False,False,,26,236,2011-10-01T10:16:18Z,0,0,0,code,Organization,203,17,3,Python,ros-visualization/rqt_publisher,humble|jazzy|kilted,inactive_6mo
rqt_robot_dashboard,ros-visualization,Framework for creating ROS dashboards in RQT,https://github.com/ros-visualization/rqt_robot_dashboard,1817,12,9,1,,,True,False,False,False,False,False,,12,150,2012-10-12T00:06:40Z,43,1167,0,docs,Organization,1817,15,12,Python;CMake,ros-visualization/rqt_robot_dashboard,humble|jazzy|kilted,inactive_6mo
rqt_robot_monitor,ros-visualization,,https://github.com/ros-visualization/rqt_robot_monitor,333,12,21,2,,BSD-3-Clause,False,False,False,False,False,False,,11,208,2012-07-31T18:40:58Z,10,470,0,docs,Organization,333,12,12,Python;CMake,ros-visualization/rqt_robot_monitor,humble|jazzy|kilted,inactive_6mo
rqt_runtime_monitor,ros-visualization,,https://github.com/ros-visualization/rqt_runtime_monitor,72,6,14,1,,BSD-3-Clause,False,False,False,False,False,False,,10,106,2012-10-15T01:44:46Z,10,539,0,docs,Organization,72,11,6,Python;CMake,ros-visualization/rqt_runtime_monitor,humble|jazzy|kilted,inactive_6mo
rqt_service_caller,ros-visualization,,https://github.com/ros-visualization/rqt_service_caller,122,9,11,5,,BSD-3-Clause,False,True,False,False,False,False,,20,173,2011-10-01T10:16:18Z,0,0,0,code,Organization,122,17,9,Python,ros-visualization/rqt_service_caller,humble|jazzy|kilted,inactive_6mo
rqt_shell,ros-visualization,,https://github.com/ros-visualization/rqt_shell,127,0,8,2,,BSD-3-Clause,False,True,False,False,False,False,,18,173,2011-10-01T10:16:18Z,0,0,0,code,Organization,127,16,0,Python,ros-visualization/rqt_shell,humble|jazzy|kilted,inactive_6mo
rqt_srv,ros-visualization,,https://github.com/ros-visualization/rqt_srv,84,0,5,0,,,False,False,False,False,False,False,,13,151,2011-10-01T10:16:18Z,0,0,0,code,Organization,84,17,0,Python,ros-visualization/rqt_srv,humble|jazzy|kilted,inactive_6mo
rtcm_msgs,tilk,The rtcm_msgs package contains messages related to data in the RTCM format.,https://github.com/tilk/rtcm_msgs,18,11,24,0,,BSD-3-Clause,False,False,False,False,False,False,,3,17,2017-04-15T16:12:39Z,3,39,0,docs,User,18,2,11,CMake,tilk/rtcm_msgs,humble|jazzy|kilted,inactive_6mo
rviz_visual_tools,PickNikRobotics,C++ API wrapper for displaying shapes and meshes in Rviz,https://github.com/PickNikRobotics/rviz_visual_tools,3945,811,247,41,,,True,False,False,False,False,False,,24,407,2014-10-21T00:59:11Z,1,4,0,docs,Organization,3945,27,811,C++;CMake;C;Dockerfile;Shell,PickNikRobotics/rviz_visual_tools,humble|jazzy|kilted,inactive_6mo
schunk_svh_library,SCHUNK-GmbH-Co-KG,Stand-alone C++ library for the Schunk SVH robot hand,https://github.com/SCHUNK-SE-Co-KG/schunk_svh_library,450,1,0,1,,GPL-3.0,True,False,False,False,False,True,good first issue,8,417,2014-01-30T16:40:45Z,2,30,0,docs,,450,1,1,C++;CMake;C,SCHUNK-SE-Co-KG/schunk_svh_library,humble,inactive_6mo
sick_safetyscanners_base,SICKAG,CPP (C++) Driver for SICK safety laser scanners,https://github.com/SICKAG/sick_safetyscanners_base,1852,18,36,4,driver;laserscanner;microscan3;nanoscan3;outdoorscan3;safety-laser-scanner;safety-laserscanner;sensor;sick-ag;sick-safety-scanners;sick-safetyscanners,Apache-2.0,True,False,False,False,False,True,good first issue,8,367,2018-08-20T14:02:26Z,4,255,0,docs,Organization,1852,6,18,C++;CMake;C,SICKAG/sick_safetyscanners_base,humble|jazzy|kilted,inactive_6mo
sicks300_ros2,ajtudela,Driver for the Sick S300 Safety laser scanners with an interface for ROS 2,https://github.com/ajtudela/sicks300_ros2,117,6,2,0,driver;laser;lifecycle;ros;ros2;s300;sick,Apache-2.0,True,False,False,False,False,True,good first issue,1,76,2022-05-27T12:18:02Z,12,2320,0,docs,User,117,3,6,C++;Python;CMake,ajtudela/sicks300_ros2,humble|jazzy|kilted,inactive_6mo
simple_actions,DLu,A simple version of the rclpy/rclcpp action libraries.,https://github.com/DLu/simple_actions,39,22,6,2,,BSD-3-Clause,True,False,False,False,False,True,good first issue,3,25,2022-08-08T18:53:43Z,2,27,0,docs,User,39,1,22,C++;Python;CMake,DLu/simple_actions,humble|jazzy|kilted,inactive_6mo
simple-term-menu,clearpathrobotics,A Python package which creates simple interactive menus on the command line.,https://github.com/clearpathrobotics/simple-term-menu,586,0,0,0,,MIT,True,False,False,False,False,True,good first issue,11,241,2019-08-14T14:19:39Z,1,0,0,code,Organization,586,0,0,Python;CMake,clearpathrobotics/simple-term-menu,humble|jazzy,inactive_6mo;is_fork
situational_graphs_datasets,snt-arg,Structured indoors synthetic datset in the form of graphs as a tool for S-graphs,https://github.com/snt-arg/situational_graphs_datasets,198,0,0,0,,GPL-3.0,True,False,False,False,False,True,good first issue,2,27,2023-07-22T15:08:19Z,3,183,0,docs,Organization,198,4,0,Python,snt-arg/situational_graphs_datasets,humble,inactive_6mo
situational_graphs_msgs,snt-arg,Custom Messages used in S-Graphs,https://github.com/snt-arg/situational_graphs_msgs,18,0,1,0,,GPL-3.0,True,False,False,False,False,True,good first issue,2,11,2024-04-17T06:19:20Z,16,135,0,docs,Organization,18,3,0,CMake,snt-arg/situational_graphs_msgs,humble,inactive_6mo
situational_graphs_reasoning,snt-arg,Reasoning on S-Graph for the automatic generation of high-level entities,https://github.com/snt-arg/situational_graphs_reasoning,36675,2,1,0,,GPL-3.0,True,False,False,False,False,True,good first issue,3,68,2023-05-05T11:34:12Z,3,183,0,docs,Organization,36675,3,2,Python,snt-arg/situational_graphs_reasoning,humble,inactive_6mo
situational_graphs_reasoning_msgs,snt-arg,ROS2 messages for reasoning over situational graphs,https://github.com/snt-arg/situational_graphs_reasoning_msgs,40,0,0,0,,GPL-3.0,True,False,False,False,False,True,good first issue,4,26,2022-12-13T17:17:40Z,2,23,0,docs,Organization,40,4,0,CMake,snt-arg/situational_graphs_reasoning_msgs,humble,inactive_6mo
situational_graphs_wrapper,snt-arg,Graph wrapper for Networkx library as a tool for Sgraphs reasoning stack,https://github.com/snt-arg/situational_graphs_wrapper,49,0,0,0,,GPL-3.0,True,False,False,False,False,True,good first issue,2,19,2023-07-22T15:00:41Z,3,183,0,docs,Organization,49,3,0,Python,snt-arg/situational_graphs_wrapper,humble,inactive_6mo
slg_msgs,ajtudela,This package provides classes and messages to interact with laser related geometry.,https://github.com/ajtudela/slg_msgs,121,3,3,0,geometry;laserscan;ros;ros2,Apache-2.0,True,False,False,False,False,True,good first issue,1,63,2021-07-16T10:49:18Z,2,53,0,code,User,121,1,3,C++;CMake,ajtudela/slg_msgs,humble|jazzy|kilted,inactive_6mo
slider_publisher,oKermorgant,Generic slider-based GUI to publish any kind of message,https://github.com/oKermorgant/slider_publisher,69,18,9,0,publisher;ros;slider-plugin,MIT,True,False,False,False,False,True,good first issue,1,48,2017-10-15T13:33:05Z,2,22,0,docs,User,69,2,18,Python;CMake,oKermorgant/slider_publisher,humble|jazzy|kilted,inactive_6mo
snowbot_operating_system,PickNikRobotics,The weather outside is frightful,https://github.com/PickNikRobotics/snowbot_operating_system,29,18,3,2,,BSD-2-Clause,True,False,False,False,False,True,good first issue,1,13,2020-12-06T02:58:49Z,7,329,0,docs,Organization,29,4,18,C++;CMake,PickNikRobotics/snowbot_operating_system,humble|jazzy|kilted,inactive_6mo
soccer_visualization,ijnek,,https://github.com/ijnek/soccer_visualization,141,1,0,1,,Apache-2.0,True,True,False,False,False,True,good first issue,2,29,2021-07-20T07:16:58Z,12,1128,0,docs,User,141,1,1,C++;CMake;Python,ijnek/soccer_visualization,humble,inactive_6mo
soccer_object_msgs,ijnek,,https://github.com/ijnek/soccer_object_msgs,8941,1,0,1,,Apache-2.0,True,True,False,False,False,True,good first issue,2,64,2021-05-16T03:58:53Z,4,74,0,docs,User,8941,1,1,CMake,ijnek/soccer_object_msgs,humble,inactive_6mo
sol_vendor,OUXT-Polaris,,https://github.com/OUXT-Polaris/sol_vendor,54,1,0,1,,Apache-2.0,True,True,False,False,False,True,good first issue,5,67,2021-06-02T12:00:22Z,2,202,0,docs,Organization,54,4,1,CMake,OUXT-Polaris/sol_vendor,humble|jazzy|kilted,inactive_6mo
sophus,clalancette,C++ implementation of Lie Groups using Eigen.,https://github.com/clalancette/sophus,1409,0,3,0,,,True,False,False,False,False,True,good first issue,1,10,2019-10-13T23:27:18Z,1,9,0,docs,User,1409,0,0,,clalancette/sophus,humble|jazzy|kilted,inactive_6mo;no_programming_languages;is_fork
spdlog_vendor,ros2,Vendor package for spdlog,https://github.com/ros2/spdlog_vendor,54,4,11,0,,Apache-2.0,True,True,False,False,False,True,good first issue,14,65,2019-09-24T18:21:28Z,4,303,0,docs,Organization,54,21,4,CMake,ros2/spdlog_vendor,humble|jazzy|kilted,inactive_6mo
sync_parameter_server,Tacha-S,ROS2 package for managing the synchronization of parameters between multiple nodes.,https://github.com/Tacha-S/sync_parameter_server,71,6,0,0,ros2,Apache-2.0,True,False,False,False,False,True,good first issue,1,11,2023-11-23T09:23:09Z,3,254,0,docs,User,71,1,6,C++;Python;CMake,Tacha-S/sync_parameter_server,humble,inactive_6mo
talos_moveit_config,pal-robotics,,https://github.com/pal-robotics/talos_moveit_config,92,1,1,0,,,False,False,False,False,False,True,good first issue,5,54,2016-10-31T13:59:59Z,26,2047,0,docs,Organization,92,6,1,CMake,pal-robotics/talos_moveit_config,humble,inactive_6mo
tango_icons_vendor,ros-visualization,Provides Tango icons for non-linux systems,https://github.com/ros-visualization/tango_icons_vendor,865,1,2,0,,Apache-2.0,False,True,False,False,False,True,good first issue,8,34,2018-12-11T21:00:32Z,2,29,0,docs,Organization,865,6,1,CMake,ros-visualization/tango_icons_vendor,humble|jazzy|kilted,inactive_6mo
teleop_twist_joy,ros2,Simple joystick teleop for twist robots,https://github.com/ros2/teleop_twist_joy,122,82,91,2,,Other,True,False,False,False,False,True,good first issue,22,120,2014-07-21T14:00:57Z,2,56,0,docs,Organization,122,9,82,C++;Python;CMake,ros2/teleop_twist_joy,humble|jazzy|kilted,inactive_6mo;is_fork
teleop_twist_keyboard,ros2,Generic Keyboard Teleop for ROS 2,https://github.com/ros2/teleop_twist_keyboard,41,48,53,1,,Other,True,True,False,False,False,True,good first issue,15,61,2014-02-12T05:50:55Z,3,138,0,docs,Organization,41,11,48,Python,ros2/teleop_twist_keyboard,humble|jazzy|kilted,is_fork
tensorrt_cmake_module,tier4,,https://github.com/tier4/tensorrt_cmake_module,16,2,5,1,,Apache-2.0,True,True,False,False,False,True,good first issue,1,14,2022-01-17T19:32:34Z,7,363,0,docs,Organization,16,3,2,CMake,tier4/tensorrt_cmake_module,humble|jazzy|kilted,inactive_6mo
test_interface_files,ros2,,https://github.com/ros2/test_interface_files,178,4,14,3,,Apache-2.0,False,True,False,False,False,True,good first issue,20,114,2015-05-18T23:44:01Z,4,238,0,code,Organization,178,19,4,CMake,ros2/test_interface_files,humble|jazzy|kilted,inactive_6mo
tiago_moveit_config,pal-robotics,,https://github.com/pal-robotics/tiago_moveit_config,887,6,17,2,,Apache-2.0,True,True,False,False,False,False,,14,291,2014-11-19T10:38:33Z,25,1429,0,docs,Organization,887,8,6,Python;Shell;EmberScript;CMake,pal-robotics/tiago_moveit_config,humble,inactive_6mo
tinyspline_vendor,wep21,,https://github.com/wep21/tinyspline_vendor,10,0,0,0,,Apache-2.0,True,True,False,False,False,True,good first issue,1,8,2023-03-04T18:07:00Z,5,291,0,docs,User,10,1,0,CMake,wep21/tinyspline_vendor,humble|jazzy|kilted,inactive_6mo
tinyxml_vendor,ros2,Vendor package for providing tinyxml within a cmake package,https://github.com/ros2/tinyxml_vendor,29,3,12,1,,Apache-2.0,True,True,False,False,False,True,good first issue,12,37,2017-03-07T03:30:17Z,6,168,0,docs,Organization,29,19,3,CMake,ros2/tinyxml_vendor,humble|jazzy|kilted,inactive_6mo
tlsf,ros2,Snapshot of TLSF allocator,https://github.com/ros2/tlsf,47,7,6,0,,,False,False,False,False,False,True,good first issue,12,51,2015-12-10T22:35:23Z,7,1647,0,docs,Organization,47,22,7,C;CMake,ros2/tlsf,humble|jazzy|kilted,inactive_6mo
topic_based_ros2_control-release,ros2-gbp,,https://github.com/ros2-gbp/topic_based_ros2_control-release,236,0,5,0,,,True,False,False,False,False,True,good first issue,4,58,2023-05-24T21:09:28Z,1,1,0,config,Organization,236,8,0,,ros2-gbp/topic_based_ros2_control-release,humble,inactive_6mo;no_programming_languages
tracetools_acceleration,ros-acceleration,LTTng tracing provider wrapper for ROS 2 packages in the Hardware Acceleration Working Group.,https://github.com/ros-acceleration/tracetools_acceleration,27,0,3,0,fpga;gpu;hardware-acceleration;lttng;robotics;ros;ros2,Apache-2.0,True,False,False,False,False,True,good first issue,2,12,2021-10-12T14:00:30Z,15,721,0,docs,Organization,27,3,0,C;C++;CMake,ros-acceleration/tracetools_acceleration,humble|jazzy|kilted,inactive_6mo
turbojpeg_compressed_image_transport,wep21,,https://github.com/wep21/turbojpeg_compressed_image_transport,28,2,1,0,,Apache-2.0,False,True,False,False,False,True,good first issue,2,16,2022-11-20T15:19:57Z,7,501,0,docs,User,28,1,2,C++;CMake,wep21/turbojpeg_compressed_image_transport,humble|jazzy|kilted,inactive_6mo
turtlebot3_applications_msgs,ROBOTIS-GIT,ROS applications msgs package for TurtleBot3,https://github.com/ROBOTIS-GIT/turtlebot3_applications_msgs,26,8,5,0,dynamixel;mobile;package;robot;robotis;ros;turtlebot;turtlebot3,Apache-2.0,True,True,False,False,False,False,,3,18,2018-05-11T08:20:56Z,8,400,0,docs,Organization,26,8,8,CMake,ROBOTIS-GIT/turtlebot3_applications_msgs,humble|jazzy,inactive_6mo
turtlebot3_msgs,ROBOTIS-GIT,ROS msgs package for TurtleBot3,https://github.com/ROBOTIS-GIT/turtlebot3_msgs,81,77,143,0,dynamixel;mobile;package;robot;robotis;ros;turtlebot;turtlebot3,Apache-2.0,True,True,False,False,False,False,,8,90,2017-04-24T06:31:23Z,2,230,0,code,Organization,81,11,77,CMake,ROBOTIS-GIT/turtlebot3_msgs,humble|jazzy|kilted,inactive_6mo
turtlebot4_setup,turtlebot,TurtleBot 4 setup tools and configuration files.,https://github.com/turtlebot/turtlebot4_setup,151,31,5,0,,Apache-2.0,True,True,False,True,False,True,good first issue,4,68,2022-02-11T19:14:24Z,16,835,0,docs,Organization,151,6,31,Python;Shell;CMake,turtlebot/turtlebot4_setup,humble|jazzy,inactive_6mo
tuw_geometry,tuw-robotics,"Classes to handle and visualize 2D and 3D objects such as points, poses, lines as well as a plot windows for debugging.",https://github.com/tuw-robotics/tuw_geometry,287,7,11,0,,BSD-3-Clause,True,False,False,False,False,False,,6,158,2016-05-19T09:41:57Z,24,2525,0,docs,Organization,287,7,7,C++;CMake;Dockerfile;Makefile;Shell,tuw-robotics/tuw_geometry,humble|jazzy|kilted,inactive_6mo
tvm_vendor,autowarefoundation,A ROS 1/ROS 2 hybrid package wrapping the Apache TVM project.,https://github.com/autowarefoundation/tvm_vendor,48,10,8,1,,Apache-2.0,True,False,False,False,False,True,good first issue,6,75,2020-11-16T16:41:55Z,4,116,0,docs,Organization,48,3,10,CMake,autowarefoundation/tvm_vendor,humble|jazzy|kilted,inactive_6mo
twist_mux,ros-teleop,Twist multiplexer,https://github.com/ros-teleop/twist_mux,72,69,116,23,,Apache-2.0,True,True,False,False,False,False,,9,48,2014-11-10T17:42:58Z,22,1750,0,docs,Organization,72,4,69,C++;Python;CMake,ros-teleop/twist_mux,humble|jazzy|kilted,inactive_6mo
twist_mux_msgs,ros-teleop,Twist multiplexer messages,https://github.com/ros-teleop/twist_mux_msgs,17,2,8,1,,Apache-2.0,True,True,False,False,False,False,,2,19,2014-11-10T17:42:19Z,5,50,0,docs,Organization,17,4,2,CMake,ros-teleop/twist_mux_msgs,humble|jazzy|kilted,inactive_6mo
twist_stamper,joshnewans,ROS2 package for converting Twist messages to TwistStamped,https://github.com/joshnewans/twist_stamper,29,15,13,3,,Apache-2.0,True,True,False,False,False,True,good first issue,4,20,2021-01-23T04:59:35Z,1,2,0,docs,User,29,1,15,Python,joshnewans/twist_stamper,humble|jazzy|kilted,inactive_6mo
udp_msgs,flynneva,ROS2 udp_msgs package,https://github.com/flynneva/udp_msgs,24,2,3,0,,MIT,True,True,False,False,False,True,good first issue,2,28,2020-10-06T22:36:29Z,5,84,0,docs,User,24,1,2,CMake,flynneva/udp_msgs,humble|jazzy|kilted,inactive_6mo
uncrustify_vendor,ament,CMake shim over the uncrustify library: https://github.com/uncrustify/uncrustify,https://github.com/ament/uncrustify_vendor,38,0,10,2,,Apache-2.0,True,False,False,False,False,True,good first issue,12,48,2018-07-05T23:56:52Z,2,203,0,docs,Organization,38,15,0,CMake,ament/uncrustify_vendor,humble|jazzy|kilted,inactive_6mo
unique_identifier_msgs,ros2,,https://github.com/ros2/unique_identifier_msgs,43,8,15,1,,BSD-3-Clause,True,True,False,False,False,True,good first issue,15,49,2018-11-05T07:14:02Z,1,201,0,code,Organization,43,22,8,CMake,ros2/unique_identifier_msgs,humble|jazzy|kilted,inactive_6mo
unitree_ros,snt-arg,A ROS2 package to control the Unitree GO1 robot,https://github.com/snt-arg/unitree_ros,21039,54,9,4,driver;legged-robot;robot;ros2;unitree-go1,GPL-3.0,True,False,False,False,False,True,good first issue,3,265,2023-03-13T13:08:26Z,2,53,0,docs,Organization,21039,4,54,C++;CMake;Dockerfile;Python,snt-arg/unitree_ros,humble,inactive_6mo
ur_msgs,ros-industrial,ROS messages and services for Universal Robots robot controllers.,https://github.com/ros-industrial/ur_msgs,56,21,35,3,ros;ros-industrial;universal-robots,BSD-3-Clause,True,True,False,False,False,True,good first issue,11,91,2014-07-09T15:02:38Z,6,224,0,docs,Organization,56,4,21,CMake,ros-industrial/ur_msgs,humble|jazzy|kilted,inactive_6mo
urdf_test,pal-robotics,,https://github.com/pal-robotics/urdf_test,31,1,0,0,rostest;tests;urdf;urdf-testing,Apache-2.0,True,True,False,False,False,True,good first issue,4,48,2017-07-17T15:33:10Z,4,76,0,docs,Organization,31,4,1,Python;CMake,pal-robotics/urdf_test,humble,inactive_6mo
urg_c,ros-drivers,"This project introduces sample programs of the URG library. Applications using URG and URG library are also introduced here. URG is Scanning Laser Range Finder of Hokuyo Automatic Co., for robots, autonomous systems and security systems.",https://github.com/ros-drivers/urg_c,2090,12,32,4,hokuyo;laser,,True,False,False,False,False,False,,7,282,2010-05-17T01:38:58Z,18,2074,0,docs,Organization,2090,7,12,C;Makefile;CSS;CMake;Ruby;Batchfile;Shell;C++,ros-drivers/urg_c,humble|jazzy|kilted,inactive_6mo
urg_node,ros-drivers,ROS wrapper for the Hokuyo urg_c library.,https://github.com/ros-drivers/urg_node,205,114,156,14,drivers;hokuyo;laser;ros;ros2,Other,True,False,False,False,False,False,,14,124,2013-02-13T00:40:10Z,1,4,0,docs,Organization,205,14,114,C++;Python;CMake,ros-drivers/urg_node,humble|jazzy|kilted,inactive_6mo
urg_node_msgs,ros-drivers,ROS2 messages for the Hokuyo urg_node package.,https://github.com/ros-drivers/urg_node_msgs,12,1,6,0,drivers;hokuyo;laser;ros2,BSD-3-Clause,True,False,False,False,False,True,good first issue,7,23,2017-06-09T18:02:20Z,2,31,0,docs,Organization,12,1,1,CMake,ros-drivers/urg_node_msgs,humble|jazzy|kilted,inactive_6mo
urinterfaces,UniversalRobots,ROS 2 interface types for PolyScopeX,https://github.com/UniversalRobots/urinterfaces,6,0,2,0,polyscopex;ros2;universal-robots,BSD-3-Clause,True,True,False,False,False,True,good first issue,2,3,2023-01-16T09:52:51Z,38,411,0,config,Organization,6,1,0,CMake,UniversalRobots/urinterfaces,humble,inactive_6mo
usb_cam,ros-drivers,A ROS Driver for V4L2 USB Cameras,https://github.com/ros-drivers/usb_cam,1877,683,672,26,,Other,True,True,False,False,False,False,,36,488,2012-07-05T07:04:51Z,2,16,0,docs,Organization,1877,28,683,C++;Python;CMake,ros-drivers/usb_cam,humble|jazzy|kilted,inactive_6mo
vision_msgs_layers,ros-sports,,https://github.com/ros-sports/vision_msgs_layers,44,2,1,0,,Apache-2.0,True,True,False,False,False,True,good first issue,2,32,2022-04-06T09:43:19Z,6,322,0,config,Organization,44,1,2,C++;C;CMake,ros-sports/vision_msgs_layers,humble|jazzy|kilted,inactive_6mo
vitis_common,ros-acceleration,Common code for working with Vitis™ Unified Software Platform in ROS 2.,https://github.com/ros-acceleration/vitis_common,552,0,6,0,fpga;hardware;hardware-acceleration;robotics;ros2;vitis;xilinx,Apache-2.0,False,False,False,False,False,True,good first issue,2,19,2021-09-01T16:49:02Z,109,51972,0,docs,Organization,552,2,0,C++;C;CMake,ros-acceleration/vitis_common,humble|jazzy|kilted,inactive_6mo
vrpn_mocap,alvinsunyixiao,,https://github.com/alvinsunyixiao/vrpn_mocap,44,34,13,3,,MIT,True,True,False,False,False,True,good first issue,4,43,2022-07-03T02:20:19Z,1,21,0,code,User,44,1,34,C++;CMake,alvinsunyixiao/vrpn_mocap,humble|jazzy|kilted,inactive_6mo
wall_follower_ros2,rfzeg,Wall follower node ROS2,https://github.com/rfzeg/wall_follower_ros2,23,3,2,1,,Other,True,False,False,False,False,True,good first issue,1,18,2022-07-05T16:47:26Z,7,257,0,docs,User,23,1,3,C++;CMake;Python,rfzeg/wall_follower_ros2,humble,inactive_6mo
warehouse_ros,ros-planning,Data persistence for ROS using MongoDB,https://github.com/moveit/warehouse_ros,171,36,44,3,,BSD-3-Clause,True,False,False,False,False,False,,18,111,2012-10-03T16:56:22Z,17,1983,0,docs,Organization,171,23,36,C++;CMake,moveit/warehouse_ros,humble|jazzy|kilted,inactive_6mo
warehouse_ros_mongo,ros-planning,Implementation of warehouse_ros using MongoDB,https://github.com/moveit/warehouse_ros_mongo,169,17,35,14,,,True,False,False,False,False,False,,16,135,2012-10-03T16:56:22Z,17,1983,0,docs,Organization,169,22,17,C++;CMake;Python,moveit/warehouse_ros_mongo,humble,inactive_6mo
weight_scale_interfaces,TechMagicKK,,https://github.com/TechMagicKK/weight_scale_interfaces,25,0,0,0,,Apache-2.0,True,False,False,False,False,True,good first issue,4,32,2022-07-11T00:13:17Z,3,253,0,docs,Organization,25,3,0,CMake,TechMagicKK/weight_scale_interfaces,humble,inactive_6mo
ros2_whill,whill-labs,ROS2 package for Model CR series,https://github.com/whill-labs/ros2_whill,100,27,19,2,,MIT,True,False,False,False,False,True,good first issue,2,20,2024-05-24T08:54:00Z,1,21,0,code,Organization,100,6,27,C++;Python;CMake,whill-labs/ros2_whill,humble,inactive_6mo
ros2_whill_interfaces,whill-labs,Interface package for ros2_whill,https://github.com/whill-labs/ros2_whill_interfaces,9,3,2,0,,MIT,True,False,False,False,False,True,good first issue,1,6,2024-05-24T06:24:29Z,1,21,0,code,Organization,9,7,3,CMake,whill-labs/ros2_whill_interfaces,humble,inactive_6mo
